               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,              0.1031,             0.11593,            0.026732,             0.35933,             0.30466,             0.28039,             0.14298,            0.098377,             0.11182,            0.031583,           0.0067555,           0.0067555,           0.0067555
                 125,             0.10306,             0.11597,            0.026436,             0.37863,             0.29495,             0.28068,              0.1433,            0.098361,              0.1118,            0.031567,           0.0067101,           0.0067101,           0.0067101
                 126,             0.10313,             0.11623,            0.026648,             0.37521,             0.29778,             0.28123,             0.14343,            0.098356,             0.11187,            0.031571,           0.0066647,           0.0066647,           0.0066647
                 127,             0.10329,             0.11631,            0.026625,             0.38444,             0.29382,             0.28161,             0.14356,            0.098347,             0.11186,            0.031565,           0.0066191,           0.0066191,           0.0066191
                 128,             0.10276,             0.11522,            0.026624,             0.38448,             0.29275,             0.28191,             0.14399,            0.098341,             0.11189,             0.03157,           0.0065734,           0.0065734,           0.0065734
                 129,             0.10268,             0.11468,            0.026418,             0.37412,             0.30003,             0.28253,              0.1442,            0.098333,             0.11191,            0.031559,           0.0065276,           0.0065276,           0.0065276
                 130,             0.10302,             0.11607,            0.026392,             0.37398,             0.29988,             0.28236,             0.14423,            0.098321,             0.11187,            0.031565,           0.0064816,           0.0064816,           0.0064816
                 131,             0.10288,             0.11448,            0.026491,             0.37631,               0.301,             0.28293,             0.14441,            0.098309,             0.11179,            0.031561,           0.0064356,           0.0064356,           0.0064356
                 132,             0.10264,             0.11492,            0.026373,              0.3737,             0.30284,             0.28338,             0.14469,            0.098299,             0.11185,            0.031559,           0.0063895,           0.0063895,           0.0063895
                 133,              0.1027,              0.1154,            0.026315,             0.37863,             0.30008,             0.28264,             0.14468,            0.098294,             0.11185,            0.031564,           0.0063432,           0.0063432,           0.0063432
                 134,             0.10288,             0.11716,            0.026196,             0.36864,              0.3058,             0.28328,             0.14472,            0.098289,             0.11186,            0.031565,           0.0062969,           0.0062969,           0.0062969
                 135,             0.10282,             0.11513,            0.026459,             0.37826,             0.30116,             0.28359,             0.14503,            0.098281,             0.11183,            0.031551,           0.0062505,           0.0062505,           0.0062505
                 136,             0.10282,             0.11527,            0.026256,              0.3783,             0.30025,             0.28399,             0.14489,            0.098274,             0.11187,            0.031543,            0.006204,            0.006204,            0.006204
                 137,             0.10288,             0.11454,            0.026285,             0.37101,             0.30551,              0.2847,             0.14518,             0.09827,             0.11187,            0.031531,           0.0061574,           0.0061574,           0.0061574
                 138,             0.10305,             0.11588,            0.026272,             0.36915,             0.30661,             0.28423,             0.14522,            0.098262,             0.11187,            0.031528,           0.0061107,           0.0061107,           0.0061107
